path,ref,hyp,label,wer_percentage
31811545,একটি কারণ হল রূপকথার সাধারণ কাঠামো থেকে মানবীয় অবস্থা পর্যবেক্ষণ করা।,"একটি কারণ হল, রূপকথার সাধারণ কাঠামো থেকে মানবীয় অবস্থা পর্যবেক্ষণ করা।","['C', 'C', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",9
31533039,"তবে, যদি তাকে দলে রাখা যেতো, তাহলে দলটি আরও শক্তিশালী হতো।","তবে যদি তাকে দলে রাখা যেতো, তাহলে দলটি আরও শক্তিশালী হতো।","['S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",9
31546361,তার ভাই আসিফ খান তার পরবর্তী স্বামী সম্রাট জাহাঙ্গীরের সেবা করেছিলেন।,তার ভাই আসিফ কান তার পরবর্তী স্বামী সম্রাট জাহাঙ্গীরের সেবা করেছিলেন।,"['C', 'C', 'C', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",9
31562873,তালিকাটিতে বিখ্যাত সাময়িকী রয়েছে যারা সম্পূর্ণ উন্মুক্ত প্রবেশাধিকার নীতি মেনে চলে।,"তালিকাটিতে বিখ্যাত সাময়িকী রয়েছে, যারা সম্পূর্ণ উন্মুক্ত প্রবেশাধিকার নীতি মেনে চলে।","['C', 'C', 'C', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",9
31562803,যে-কোন ধরনের আইন প্রণয়ন ও পরিবর্তন করার ক্ষমতা এ কক্ষের রয়েছে।,যেকোন ধরনের আইন প্রণয়ন ও পরিবর্তন করার ক্ষমতা এ কক্ষের রয়েছে।,"['S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",9
31612759,এই বিষয়ে শদ্বীয় বর্ণমালা লিপি পদ্ধতির বিপরীতে অশদ্বীয় বর্ণমালা লিপি পদ্ধতি।,এই বিষয়ে শদ্বীয় বর্ণমালা লিপি পদ্ধতির বিপরীতে শদ্বীয় বর্ণমালা লিপি পদ্ধতি।,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'S', 'C', 'C', 'C']",9
31612974,এর মাধ্যমেই তিনি অভিনয়ে আগ্রহী হন এবং অভিনেত্রী হওয়ার সিদ্ধান্ত নেন।,এর মাধ্যমেই তিনি অভিনয়ে আগে হন এবং অভিনেত্রী হওয়ার সিদ্ধান্ত নেন।,"['C', 'C', 'C', 'C', 'S', 'C', 'C', 'C', 'C', 'C', 'C']",9
31559979,"এতে দেখা গেছে যে, এটি ভাইরাস ও ব্যাকটেরিয়া ধ্বংস করতে পারে।",এতে দেখা গেছে যে এটি ভাইরাস ও ব্যাকটেরিয়া ধ্বংস করতে পারে।,"['C', 'C', 'C', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",9
31559921,কর্নেল একটি ছোট গ্রামে বসবাস করত যেখানে সামরিক আইন বলবৎ রয়েছে।,"কর্নেল একটি ছোট গ্রামে বসবাস করত, যেখানে সামরিক আইন বলবৎ রয়েছে।","['C', 'C', 'C', 'C', 'C', 'S', 'C', 'C', 'C', 'C', 'C']",9
31614658,বইটি আরব সমাজের কুসংস্কার সম্পর্কে লেখা কেন তারা আমাদের ঘৃণা করে?,বইটি আরব সমাজের কুসংস্কার সম্পর্কে লেখা কেন তারা আমাদের ঘৃণা করে।,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'S']",9
31554307,"এই প্রশ্নের মধ্যে নৈতিকতা, রাজনীতি, এবং ধর্মতত্ত্বের বিশেষভাবে গুরুত্বপূর্ণ প্রভাব আছে।","এই প্রশ্নের মধ্যে নৈতিকতা, রাজনীতি এবং ধর্মতত্ত্বের বিশেষভাবে গুরুত্বপূর্ণ প্রভাব আছে।","['C', 'C', 'C', 'C', 'S', 'C', 'C', 'C', 'C', 'C', 'C']",9
31546638,"এছাড়াও, ডানহাতে নিচেরসারিতে ব্যাটিং করতেন সেসিল কুক নামে পরিচিত স্যাম কুক।",এছাড়াও ডানহাতে নিচেরসারিতে ব্যাটিং করতেন সেসিল কুক নামে পরিচিত স্যাম কুক।,"['S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",9
31544676,সৌদি সামাজিক বিধান ও আইন উভয়েই অধিক রক্ষণশীল মুসলিমদের দ্বারা প্রভাবিত।,"সৌদি সামাজিক বিধান ও আইন উভয়েই অধিক রক্ষণশীল, মুসলিমদের দ্বারা প্রভাবিত।","['C', 'C', 'C', 'C', 'C', 'C', 'C', 'S', 'C', 'C', 'C']",9
31629405,"সচিত্র মাসিক পত্রিকা 'বালক' তাই দীর্ঘায়ু হয়নি, মাত্র এক বছর চলেছিল।","সচিত্র মাসিক পত্রিকা বালক, তাই দীর্ঘায়ু হয়নি, মাত্র এক বছর চলেছিল।","['C', 'C', 'C', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",9
31544090,প্রাক নিরাপত্তা হিসাবে বিমানবন্দর গ্রাম যাত্রী পরিবহনের জন্য একটি বৈঠক বিন্দু।,"প্রাক নিরাপত্তা হিসাবে বিমানবন্দর, গ্রাম যাত্রী পরিবহনের জন্য একটি বৈঠক বিন্দু।","['C', 'C', 'C', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",9
31543057,"তবে, ঘরোয়া পর্যায়ের ক্রিকেটে তিনি ঠিকই তার খেলার ধারা অব্যাহত রেখেছিলেন।",তবে ঘরোয়া পর্যায়ের ক্রিকেটে তিনি ঠিকই তার খেলার ধারা অব্যাহত রেখেছিলেন।,"['S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",9
31542110,বিশ্ববিদ্যালয়টি প্রায়ই অস্ট্রেলিয়া এবং ওশেনিয়ার সেরা বিশ্ববিদ্যালয়গুলির মধ্যে স্থান করে নেয়।,বিশ্ববিদ্যালয়টি প্রায়ই অস্ট্রেলিয়া এবং অস্ট্রেলিয়ার সেরা বিশ্ববিদ্যালয়গুলির মধ্যে স্থান করে নেয়।,"['C', 'C', 'C', 'C', 'S', 'C', 'C', 'C', 'C', 'C', 'C']",9
31625068,ঘরোয়া প্রথম-শ্রেণীর নিউজিল্যান্ডীয় ক্রিকেটে অকল্যান্ড ও সেন্ট্রাল ডিস্ট্রিক্টস দলের প্রতিনিধিত্ব করেন।,ঘরোয়া প্রথমশ্রেণীর নিউজিল্যান্ডীয় ক্রিকেটে অকল্যান্ড ও সেন্ট্রাল ডিস্ট্রিক্টস দলের প্রতিনিধিত্ব করেন।,"['C', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",9
31540752,প্রতিষ্ঠানটি শেরে বাংলা কৃষি বিশ্ববিদ্যালয়ের অধিভুক্ত এবং প্রাণিসম্পদ অধিদপ্তরের অধীনে পরিচালিত।,প্রতিষ্ঠানটি শেরে বাংলা কৃষি বিশ্ববিদ্যালয়ের অধিভুক্ত এবং প্রাণিসম্পদ দপ্তরের অধীনে পরিচালিত।,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'S', 'C', 'C']",9
31538760,আইন প্রয়োগকারী কর্তৃপক্ষ পারিবারিক  সহিংসতাকে অপরাধ হিসেবে দেখে না এবং সাধারণত তাদের কাছে আনা কোনো মামলা নথিভুক্ত করতে অস্বীকার করে।,আইন প্রয়োগকারী কর্তৃপক্ষ পারিবারিক সৈয়ংশ তাকে অপরাধ হিসেবে দেখে না এবং সাধারণত তাদের কাছে আনা কোনো মামলা নথিভুক্ত করতে অস্বীকার করে।,"['C', 'C', 'C', 'C', 'I', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",9
