path,predicted,actual
../input/dlsprint/validation_files/common_voice_bn_31510142.mp3,এভাবে সবাই আউট হয়ে গেলে বিপক্ষ দল দান পেয়ে খেলা শুরু করে,এভাবে সবাই আউট হয়ে গেলে বিপক্ষ দল দান পেয়ে খেলা শুরু করে।
../input/dlsprint/validation_files/common_voice_bn_31510149.mp3,তাদের পরিবার সাউত ওয়েস্টারন্ড সিডনির নিকট বর্তিগ্রাম পানানিয়ায় বসবাস করতেন,তাদের পরিবার সাউথ-ওয়েস্টার্ন সিডনী’র নিকটবর্তী গ্রাম পানানিয়ায় বসবাস করতেন।
../input/dlsprint/validation_files/common_voice_bn_31510160.mp3,এছাড়া এই ধারাবাড়িকে কতার ভূমিকার জন্য তিনি তিনবার গোল্ডেনগুলোব ও স্কিন অকটর্স গিল্ট পুরস্কারের মনোনয়ন লাভ করেন,এছাড়া এই ধারাবাহিকে তার ভূমিকার জন্য তিনি তিনবার গোল্ডেন গ্লোব ও স্ক্রিন অ্যাক্টরস গিল্ড পুরস্কারের মনোনয়ন লাভ করেন।
../input/dlsprint/validation_files/common_voice_bn_31521013.mp3,তাদের বাড়ি ময়মন সিংহ জেলার ফুল বাড়িয়ায়,তাদের বাড়ি ময়মনসিংহ জেলার ফুলবাড়িয়ায়।
../input/dlsprint/validation_files/common_voice_bn_31521596.mp3,ঘরোয়া প্রথমশ্রেণীর ক্রিকেটে হাবিব ব্যাং্ক লিমিটেডের প্রতিনিধিত্ব করছেন তিনি,ঘরোয়া প্রথম-শ্রেণীর ক্রিকেটে হাবিব ব্যাংক লিমিটেডের প্রতিনিধিত্ব করছেন তিনি।
../input/dlsprint/validation_files/common_voice_bn_31596090.mp3,পরিবার নিয়ে তিনি ঢাকায় বসবাস করেন,পরিবার নিয়ে তিনি ঢাকায় বসবাস করেন।
../input/dlsprint/validation_files/common_voice_bn_31596886.mp3,এরপর তিনি তাকে শাসসুত করে হত্যা করেন,এরপর তিনি তাঁকে শ্বাসরোধ করে হত্যা করেন।
../input/dlsprint/validation_files/common_voice_bn_31598348.mp3,নির্বাচিত পরিষদের সভাই কমিটিগুলো সুপারিশ আলোচনা করে সিদ্ধান্ত গৃহিত হতে,নির্বাচিত পরিষদের সভায় কমিটি গুলোর সুপারিশ আলোচনা করে সিদ্ধান্ত গৃহীত হতো।
../input/dlsprint/validation_files/common_voice_bn_31598559.mp3,য্যামেরিকার পক্ষে নিয়মিতভাবে স্ট্যাম্পের পিছন অবস্থান নাকরা সদ্বে ওয়েস্ট ইন্ডিল দলে তাখা রাখা হয়েছেন,জ্যামাইকার পক্ষে নিয়মিতভাবে স্ট্যাম্পের পিছনে অবস্থান না করা সত্ত্বেও ওয়েস্ট ইন্ডিজ দলে তাকে রাখা হয়েছিল।
../input/dlsprint/validation_files/common_voice_bn_31599125.mp3,যার হলো নববিশ্বের বাণর বা পুরাজন বিশ্বি বান,যারা হল নব বিশ্বের বানর আর পুরাতন বিশ্বের বানর।
../input/dlsprint/validation_files/common_voice_bn_31642210.mp3,জাই হোক লিওনই চলচ্চিত্্রেরের কাজের জন্য বর্শে সেরা নবীন তাউড়গা অভিনেত্রীর বিভাগে গোর্ডের গ্লোব পুরস্কার অর্জন করেন,"যাই হোক, লিয়ন এই চলচ্চিত্রের তার কাজের জন্য বর্ষসেরা নবীন তারকা অভিনেত্রী বিভাগে গোল্ডেন গ্লোব পুরস্কার অর্জন করেন।"
../input/dlsprint/validation_files/common_voice_bn_31642211.mp3,এই মহাকাশ কেন্দ্রটি ভারতের অন্ত্রপ্রদেশ রাজ্যের শ্্রী হরি কোটায় অবস্থিত,এই মহাকাশ কেন্দ্রটি ভারতের অন্ধ্রপ্রদেশ রাজ্যের শ্রীহরিকোটায় অবস্থিত।
../input/dlsprint/validation_files/common_voice_bn_31642216.mp3,যার পরে এটি সোভিয়েত ইউনিয়নের নির্মিত প্রথম দিকের রঙীন চলচ্চিত্রের একটি,যার ফলে এটি সোভিয়েত ইউনিয়নে নির্মিত প্রথম দিকের রঙিন চলচ্চিত্রের একটি।
